file_name,relative_path,column_name,dtype,null_count,null_pct,n_unique,sample_value_1
sensing.csv,Sensing\sensing.csv,loc_workout_dur,float64,852,0.0039432578159350196,5694,0.0
sensing.csv,Sensing\sensing.csv,loc_worship_dur,float64,852,0.0039432578159350196,1619,0.999444444444
sensing.csv,Sensing\sensing.csv,other_playing_duration_ep_0,float64,25104,0.11618725846388818,20841,2400.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_ep_1,float64,25104,0.11618725846388818,12814,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_ep_2,float64,25104,0.11618725846388818,18186,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_ep_3,float64,25104,0.11618725846388818,13489,2400.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_0,float64,25104,0.11618725846388818,3476,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_1,float64,25104,0.11618725846388818,3539,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_10,float64,25104,0.11618725846388818,3586,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_11,float64,25104,0.11618725846388818,3578,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_12,float64,25104,0.11618725846388818,3583,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_13,float64,25104,0.11618725846388818,3588,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_14,float64,25104,0.11618725846388818,3589,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_15,float64,25104,0.11618725846388818,3591,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_16,float64,25104,0.11618725846388818,3592,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_17,float64,25104,0.11618725846388818,3594,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_18,float64,25104,0.11618725846388818,3586,600.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_19,float64,25104,0.11618725846388818,3576,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_2,float64,25104,0.11618725846388818,3397,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_20,float64,25104,0.11618725846388818,3590,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_21,float64,25104,0.11618725846388818,3590,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_22,float64,25104,0.11618725846388818,3591,681.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_23,float64,25104,0.11618725846388818,3540,1119.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_3,float64,25104,0.11618725846388818,3016,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_4,float64,25104,0.11618725846388818,2523,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_5,float64,25104,0.11618725846388818,2369,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_6,float64,25104,0.11618725846388818,2866,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_7,float64,25104,0.11618725846388818,3329,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_8,float64,25104,0.11618725846388818,3519,0.0
sensing.csv,Sensing\sensing.csv,other_playing_duration_hr_9,float64,25104,0.11618725846388818,3581,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_ep_0,float64,25104,0.11618725846388818,27,2.0
sensing.csv,Sensing\sensing.csv,other_playing_num_ep_1,float64,25104,0.11618725846388818,14,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_ep_2,float64,25104,0.11618725846388818,17,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_ep_3,float64,25104,0.11618725846388818,12,2.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_0,float64,25104,0.11618725846388818,5,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_1,float64,25104,0.11618725846388818,5,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_10,float64,25104,0.11618725846388818,5,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_11,float64,25104,0.11618725846388818,5,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_12,float64,25104,0.11618725846388818,5,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_13,float64,25104,0.11618725846388818,5,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_14,float64,25104,0.11618725846388818,5,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_15,float64,25104,0.11618725846388818,5,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_16,float64,25104,0.11618725846388818,5,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_17,float64,25104,0.11618725846388818,5,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_18,float64,25104,0.11618725846388818,5,1.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_19,float64,25104,0.11618725846388818,5,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_2,float64,25104,0.11618725846388818,5,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_20,float64,25104,0.11618725846388818,5,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_21,float64,25104,0.11618725846388818,5,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_22,float64,25104,0.11618725846388818,5,1.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_23,float64,25104,0.11618725846388818,5,1.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_3,float64,25104,0.11618725846388818,5,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_4,float64,25104,0.11618725846388818,4,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_5,float64,25104,0.11618725846388818,5,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_6,float64,25104,0.11618725846388818,5,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_7,float64,25104,0.11618725846388818,5,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_8,float64,25104,0.11618725846388818,5,0.0
sensing.csv,Sensing\sensing.csv,other_playing_num_hr_9,float64,25104,0.11618725846388818,5,0.0
sensing.csv,Sensing\sensing.csv,quality_activity,int64,0,0.0,25,17
sensing.csv,Sensing\sensing.csv,quality_audio,int64,0,0.0,25,14
sensing.csv,Sensing\sensing.csv,quality_light,float64,190960,0.8838081132992387,25,13.0
sensing.csv,Sensing\sensing.csv,quality_loc,int64,0,0.0,25,14
sensing.csv,Sensing\sensing.csv,sleep_duration,float64,0,0.0,138,10.0
sensing.csv,Sensing\sensing.csv,sleep_end,int64,0,0.0,137,104
sensing.csv,Sensing\sensing.csv,sleep_start,int64,0,0.0,138,24
sensing.csv,Sensing\sensing.csv,sms_in_num_ep_0,float64,190960,0.8838081132992387,291,12.0
sensing.csv,Sensing\sensing.csv,sms_in_num_ep_1,float64,190960,0.8838081132992387,104,0.0
sensing.csv,Sensing\sensing.csv,sms_in_num_ep_2,float64,190960,0.8838081132992387,166,1.0
sensing.csv,Sensing\sensing.csv,sms_in_num_ep_3,float64,190960,0.8838081132992387,172,11.0
sensing.csv,Sensing\sensing.csv,sms_out_num_ep_0,float64,190960,0.8838081132992387,252,9.0
sensing.csv,Sensing\sensing.csv,sms_out_num_ep_1,float64,190960,0.8838081132992387,90,0.0
sensing.csv,Sensing\sensing.csv,sms_out_num_ep_2,float64,190960,0.8838081132992387,162,0.0
sensing.csv,Sensing\sensing.csv,sms_out_num_ep_3,float64,190960,0.8838081132992387,143,9.0
sensing.csv,Sensing\sensing.csv,unlock_duration_ep_0,float64,0,0.0,210920,4869.0
sensing.csv,Sensing\sensing.csv,unlock_duration_ep_1,float64,0,0.0,188006,0.0
sensing.csv,Sensing\sensing.csv,unlock_duration_ep_2,float64,0,0.0,208267,2091.008
sensing.csv,Sensing\sensing.csv,unlock_duration_ep_3,float64,0,0.0,205474,2777.992
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_0,float64,0,0.0,113176,0.0
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_1,float64,0,0.0,77953,0.0
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_10,float64,0,0.0,154728,322.866
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_11,float64,0,0.0,164360,55.291
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_12,float64,0,0.0,170540,49.049
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_13,float64,0,0.0,169093,59.88
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_14,float64,0,0.0,169274,858.89
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_15,float64,0,0.0,166604,571.902
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_16,float64,0,0.0,168125,173.08
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_17,float64,0,0.0,170704,0.05
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_18,float64,0,0.0,171454,640.055
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_19,float64,0,0.0,168896,279.075
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_2,float64,0,0.0,47583,0.0
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_20,float64,0,0.0,169243,630.794
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_21,float64,0,0.0,170041,405.168
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_22,float64,0,0.0,163141,393.9
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_23,float64,0,0.0,143322,429.0
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_3,float64,0,0.0,26548,0.0
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_4,float64,0,0.0,17702,0.0
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_5,float64,0,0.0,18395,0.0
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_6,float64,0,0.0,33572,0.0
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_7,float64,0,0.0,69208,0.0
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_8,float64,0,0.0,110514,0.0
sensing.csv,Sensing\sensing.csv,unlock_duration_hr_9,float64,0,0.0,139130,0.0
sensing.csv,Sensing\sensing.csv,unlock_num_ep_0,int64,0,0.0,575,62
sensing.csv,Sensing\sensing.csv,unlock_num_ep_1,int64,0,0.0,184,0
sensing.csv,Sensing\sensing.csv,unlock_num_ep_2,int64,0,0.0,339,32
sensing.csv,Sensing\sensing.csv,unlock_num_ep_3,int64,0,0.0,276,30
sensing.csv,Sensing\sensing.csv,unlock_num_hr_0,int64,0,0.0,75,0
sensing.csv,Sensing\sensing.csv,unlock_num_hr_1,int64,0,0.0,70,0
sensing.csv,Sensing\sensing.csv,unlock_num_hr_10,int64,0,0.0,75,6
sensing.csv,Sensing\sensing.csv,unlock_num_hr_11,int64,0,0.0,72,3
sensing.csv,Sensing\sensing.csv,unlock_num_hr_12,int64,0,0.0,87,5
sensing.csv,Sensing\sensing.csv,unlock_num_hr_13,int64,0,0.0,82,4
sensing.csv,Sensing\sensing.csv,unlock_num_hr_14,int64,0,0.0,74,6
sensing.csv,Sensing\sensing.csv,unlock_num_hr_15,int64,0,0.0,78,2
sensing.csv,Sensing\sensing.csv,unlock_num_hr_16,int64,0,0.0,76,5
sensing.csv,Sensing\sensing.csv,unlock_num_hr_17,int64,0,0.0,81,1
sensing.csv,Sensing\sensing.csv,unlock_num_hr_18,int64,0,0.0,79,5
sensing.csv,Sensing\sensing.csv,unlock_num_hr_19,int64,0,0.0,72,7
sensing.csv,Sensing\sensing.csv,unlock_num_hr_2,int64,0,0.0,59,0
sensing.csv,Sensing\sensing.csv,unlock_num_hr_20,int64,0,0.0,83,9
sensing.csv,Sensing\sensing.csv,unlock_num_hr_21,int64,0,0.0,86,5
sensing.csv,Sensing\sensing.csv,unlock_num_hr_22,int64,0,0.0,90,4
sensing.csv,Sensing\sensing.csv,unlock_num_hr_23,int64,0,0.0,82,1
sensing.csv,Sensing\sensing.csv,unlock_num_hr_3,int64,0,0.0,49,0
sensing.csv,Sensing\sensing.csv,unlock_num_hr_4,int64,0,0.0,38,0
sensing.csv,Sensing\sensing.csv,unlock_num_hr_5,int64,0,0.0,45,0
sensing.csv,Sensing\sensing.csv,unlock_num_hr_6,int64,0,0.0,44,0
sensing.csv,Sensing\sensing.csv,unlock_num_hr_7,int64,0,0.0,54,0
sensing.csv,Sensing\sensing.csv,unlock_num_hr_8,int64,0,0.0,64,0
sensing.csv,Sensing\sensing.csv,unlock_num_hr_9,int64,0,0.0,75,0
sensing.csv,Sensing\sensing.csv,sleep_heathkit_dur,float64,137201,0.6349987272348598,1733,8.267
